Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,69.62999725341797,69.66000366210938,68.11000061035156,68.13999938964844,48.810367584228516,3736000
2008-01-03,68.5199966430664,68.87999725341797,66.91000366210938,67.12000274658203,48.079708099365234,3501000
2008-01-04,66.9000015258789,66.9000015258789,65.37999725341797,65.6500015258789,47.026702880859375,4936000
2008-01-07,65.6500015258789,66.63999938964844,64.80000305175781,65.9800033569336,47.26310348510742,3973500
2008-01-08,66.01000213623047,66.87000274658203,64.91000366210938,64.97000122070312,46.539608001708984,5856600
2008-01-09,65.2699966430664,67.3499984741211,64.9000015258789,67.2699966430664,48.18715286254883,8802400
2008-01-10,66.52999877929688,70.44999694824219,66.2699966430664,69.86000061035156,50.042442321777344,10950500
2008-01-11,69.37999725341797,69.48999786376953,66.0,66.43000030517578,47.58543395996094,8229300
2008-01-14,66.9800033569336,66.9800033569336,63.619998931884766,64.70999908447266,46.35336685180664,10121500
2008-01-15,64.05999755859375,64.61000061035156,63.709999084472656,63.97999954223633,45.830448150634766,6862100
2008-01-16,64.0,65.0999984741211,63.72999954223633,64.0999984741211,45.91639709472656,9600600
2008-01-17,64.08999633789062,65.55999755859375,64.08000183105469,64.30000305175781,46.05966567993164,7161200
2008-01-18,63.720001220703125,65.83000183105469,63.650001525878906,64.52999877929688,46.22441482543945,7358100
2008-01-22,62.72999954223633,66.80000305175781,62.380001068115234,66.13999938964844,47.37770080566406,9818400
2008-01-23,65.30999755859375,69.0,64.72000122070312,68.61000061035156,49.14701843261719,10043800
2008-01-24,68.37999725341797,68.4000015258789,66.0999984741211,67.1500015258789,48.101192474365234,6217400
2008-01-25,67.29000091552734,67.9800033569336,65.4000015258789,65.45999908447266,46.8906135559082,5562900
2008-01-28,65.37999725341797,66.37000274658203,65.0,66.36000061035156,47.53529357910156,5407900
2008-01-29,66.5,66.80000305175781,65.30999755859375,66.68000030517578,47.764503479003906,5705200
2008-01-30,66.54000091552734,67.5999984741211,65.66000366210938,66.2300033569336,47.44217300415039,5766000
2008-01-31,65.62999725341797,69.58000183105469,65.31999969482422,67.94000244140625,48.66708755493164,7975200
2008-02-01,68.11000061035156,68.41999816894531,66.97000122070312,67.79000091552734,48.559635162353516,6057300
2008-02-04,67.98999786376953,68.2300033569336,66.5199966430664,66.9800033569336,47.979427337646484,4288100
2008-02-05,65.91999816894531,66.87000274658203,64.43000030517578,64.87000274658203,46.46797561645508,6934300
2008-02-06,65.26000213623047,65.58999633789062,63.689998626708984,63.709999084472656,45.637027740478516,7394000
2008-02-07,64.31999969482422,65.38999938964844,63.310001373291016,64.75,46.38201141357422,8453100
2008-02-08,64.61000061035156,65.5999984741211,62.95000076293945,63.2400016784668,45.300357818603516,7423400
2008-02-11,63.27000045776367,64.25,62.97999954223633,64.0,45.84477233886719,4825100
2008-02-12,64.43000030517578,65.54000091552734,64.01000213623047,64.41000366210938,46.13846206665039,4451900
2008-02-13,65.19000244140625,65.8499984741211,64.6500015258789,65.68000030517578,47.15433883666992,4922500
2008-02-14,65.73999786376953,65.98999786376953,63.72999954223633,64.01000213623047,45.95539093017578,4277400
2008-02-15,63.599998474121094,63.97999954223633,63.11000061035156,63.91999816894531,45.890777587890625,4250900
2008-02-19,64.66999816894531,64.75,62.47999954223633,62.83000183105469,45.10820770263672,3887200
2008-02-20,62.5,65.0,62.47999954223633,64.55999755859375,46.350250244140625,4911500
2008-02-21,64.88999938964844,66.0,64.54000091552734,64.97000122070312,46.644615173339844,6183500
2008-02-22,65.30999755859375,66.0999984741211,64.81999969482422,66.0199966430664,47.3984375,4368600
2008-02-25,66.0199966430664,66.5,65.2699966430664,65.62999725341797,47.11846160888672,5986000
2008-02-26,65.61000061035156,67.18000030517578,65.44000244140625,66.45999908447266,47.71434020996094,6913800
2008-02-27,64.8499984741211,65.0,62.90999984741211,64.48999786376953,46.30000305175781,10423700
2008-02-28,64.19000244140625,64.63999938964844,62.560001373291016,63.099998474121094,45.30205154418945,5432600
2008-02-29,62.83000183105469,63.25,61.63999938964844,61.91999816894531,44.45489501953125,5399100
